race_date,time,venue,race_no,race_no_num,candidate_source,rating,selection,base_ai_score,base_ai_rating,base_ai_selection,base_reason_text,final_ai_score,final_ai_rating,final_ai_selection,final_rank,latest_reason_text,latest_updated_at,exhibition,exhibition_rank,weather,wind_speed,wave_height,wind_type,wind_dir,water_state_score,ai_lane_score_text,class_history_text,player_names_text,player_stat_text,player_reason_text,result_trifecta_text,result_trifecta_payout,result_exacta_text,result_exacta_payout,result_trio_text,result_trio_payout,settled_flag,settled_at,result_source_url,imported_at,purchased,purchased_selection_text,amount,hit,payout,memo,bet_type,series_day,race_phase,base_raw_score,base_raw_label,base_raw_reason_text,base_updated_at,day_trend_text,day_trend_sample
2026-04-24,12:59,唐津,10R,10,official_all,★☆☆☆☆,3-5-6 / 3-6-5 / 3-5-1 / 3-6-1 / 3-1-5 / 3-1-6,8.66,AI★★★★★,5-3-6 / 5-3-4 / 5-3-2 / 5-3-1 / 5-6-3 / 5-6-4,base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 攻めやや注意,8.61,AI★★★★★,1-4-6 / 4-3-6 / 3-4-6 / 2-4-6 / 5-3-4 / 5-3-6,様子見,"公式低評価AI検証 / 朝:base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 攻めやや注意 / base土台をやや保持 / 直前:展示差あり / 展示タイム差を確認 / 気象荒れ気味 / 風速8m / 波高8cm / 足:足差あり / 展示F:3注意 / 足:ST気配あり / 安定板使用 / 部品交換:1,2,3,6 / 整備:安定板使用 / チルト:1:-0.5,2:0,3:0,4:0,5:0,6:0 / 部品交換:1:ピストン,リング,ピストンリング,2:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,3:ピストン,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 直前差大で直前重視 / 隊形:4攻め注意 / 開催:2日目でやや本命寄り",2026-04-24 23:48:26 JST,"[""7.06"", ""6.99"", ""6.95"", ""6.96"", ""7.04"", ""6.86""]",1:6 / 2:4 / 3:2 / 4:3 / 5:5 / 6:1,晴,8.0,8.0,,,-0.36,1:-0.15 / 2:-0.10 / 3:-0.00 / 4:0.08 / 5:-0.25 / 6:-0.01,1:B1 / B1 / B1 / B1 / 2:B1 / B1 / B1 / B1 / 3:A2 / A1 / A2 / A2 / 4:B1 / B1 / B1 / B1 / 5:A1 / A1 / A1 / A1 / 6:B1 / B1 / B1 / B1,1:岩川仁士 / 2:片岡秀樹 / 3:丹下 将 / 4:森清友翔 / 5:中辻博訓 / 6:富田恕生,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+勝率|+当地|-モータ|-コース|-近況|+級別 / 6:-モータ|-コース,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+勝率|+当地|-モータ|-コース|-近況|+級別 / 6:-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,2,,5.13,base素材○,base素材○ / 地力上位 / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,13:02,福岡,2R,2,official_all,★★★★★,4-5-1 / 4-1-5 / 4-5-2 / 4-1-2 / 4-2-5 / 4-2-1,9.59,AI★★★★★,4-5-3 / 4-5-1 / 4-5-2 / 4-5-6 / 4-3-5 / 4-3-1,base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒,9.58,AI★★★★★,1-2-6 / 3-2-1 / 1-2-3 / 4-3-5 / 4-5-3 / 4-5-1,様子見,"朝:base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒 / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象荒れ気味 / 風向南 / 波高5cm / 展示F:4,5,6注意 / 部品交換:2,3 / 足:3号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:0,4:-0.5,5:-0.5,6:0.5 / 部品交換:2:リング,3:リング / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 3攻め注意",2026-04-24 23:48:26 JST,"[""6.79"", ""6.79"", ""6.90"", ""6.89"", ""6.89"", ""6.84""]",1:1 / 2:1 / 3:6 / 4:4 / 5:4 / 6:3,晴,5.0,5.0,,南,-0.2,1:0.08 / 2:0.04 / 3:0.04 / 4:-0.02 / 5:-0.07 / 6:-0.00,1:B1 / B1 / B1 / B1 / 2:B1 / B2 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:A1 / A1 / A1 / A1 / 5:B1 / B1 / B1 / B1 / 6:B2 / B2,1:梅原祥平 / 2:高山敬悟 / 3:松本弓雄 / 4:原田篤志 / 5:川崎公靖 / 6:古園井綾,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|-級別 / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:+勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース|-級別,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|-級別 / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:+勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース|-級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,5,,3.84,base素材○,base素材○ / 地力上位 / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-24 23:28:20 JST,,0
2026-04-24,13:05,徳山,10R,10,official_all,★☆☆☆☆,2-1-4 / 2-4-1 / 2-1-3 / 2-4-3 / 2-3-1 / 2-3-4,4.43,AI★★★★★,2-1-6 / 2-1-4 / 2-1-3 / 2-1-5 / 2-6-1 / 2-6-4,base土台◎ / 当地巧者 / 級別傾向強い,4.49,AI★★★★★,1-3-5 / 3-1-5 / 1-5-3 / 2-1-5 / 2-1-6 / 2-1-3,買い,"公式低評価AI検証 / 朝:base土台◎ / 当地巧者 / 級別傾向強い / base土台を強めに保持 / 直前:展示F:6注意 / 足:ST気配あり / 部品交換:1,2,4,6 / 足:1号艇足色良さげ / 整備:チルト:1:0,2:0,3:0,4:0,5:0,6:0 / 部品交換:1:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,プロペラ,ペラ,2:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,4:ピストン,リング,ピストンリング,6:ピストン / 直前差中で少し動かす / 隊形:1逃げ本線 / 2差し注意",2026-04-24 23:48:26 JST,"[""6.98"", ""7.03"", ""7.02"", ""7.03"", ""6.96"", ""7.00""]",1:2 / 2:5 / 3:4 / 4:5 / 5:1 / 6:3,晴,3.0,3.0,,,0.0,1:0.28 / 2:-0.07 / 3:0.05 / 4:-0.17 / 5:0.04 / 6:-0.03,1:A2 / A2 / A2 / A2 / 2:A1 / A1 / A2 / A2 / 3:B1 / B1 / B1 / B1 / 4:B1 / A2 / A2 / B1 / 5:B1 / B1 / B1 / B1 / 6:A2 / B1 / B1 / B1,1:鳥居塚孝 / 2:田中辰彦 / 3:柴田直哉 / 4:久田 武 / 5:佃 來紀 / 6:藤森陸斗,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|-当地|-モータ|-ST|-近況|+級別 / 5:-当地|-モータ|-ST|-コース|-近況 / 6:-当地|-モータ|-コース|+近況|+級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-ST|-近況 / 4:-勝率|-当地|-モータ|-ST|-近況|+級別 / 5:-当地|-モータ|-ST|-コース|-近況 / 6:-当地|-モータ|-コース|+近況|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,2.19,base素材○,base素材○ / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,13:10,常滑,7R,7,official_all,★★★★☆,5-1-2 / 5-2-1 / 5-1-6 / 5-2-6 / 5-6-1 / 5-6-2,8.17,AI★★★★★,5-2-6 / 5-2-1 / 5-2-4 / 5-2-3 / 5-6-2 / 5-6-1,base保留 / 地力上位 / 級別傾向強い / 差しやや警戒,8.26,AI★★★★★,1-2-5 / 5-2-6 / 2-5-1 / 3-2-5 / 6-2-5 / 5-2-1,見送り寄り,"朝:base保留 / 地力上位 / 級別傾向強い / 差しやや警戒 / base保留で買い上げ慎重 / 直前:気象安定 / 足:ST気配あり / 部品交換:5 / 足:5号艇足色良さげ / 整備:チルト:1:-0.5,2:0,3:-0.5,4:-0.5,5:-0.5,6:0 / 部品交換:5:ギヤ / 直前差中で少し動かす / 隊形:5一撃注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.75"", ""6.66"", ""6.71"", ""6.74"", ""6.74"", ""6.74""]",1:6 / 2:1 / 3:2 / 4:3 / 5:3 / 6:3,曇,2.0,1.0,,,0.09,1:0.03 / 2:0.19 / 3:0.00 / 4:-0.18 / 5:0.14 / 6:-0.09,1:B1 / B1 / A2 / A2 / 2:A2 / A2 / A2 / B1 / 3:B1 / B1 / B2 / B2 / 4:B2 / A2 / B1 / B1 / 5:A1 / A1 / A1 / A1 / 6:B1 / B1 / B1 / B1,1:富山弘幸 / 2:中田夕貴 / 3:高田 綾 / 4:籾山佳岳 / 5:上條暢嵩 / 6:片岡大地,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|-級別 / 4:-勝率|+当地|-モータ|-ST|-コース|-近況 / 5:+勝率|-モータ|-コース|-近況|+級別 / 6:-モータ|-コース,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|-級別 / 4:-勝率|+当地|-モータ|-ST|-コース|-近況 / 5:+勝率|-モータ|-コース|-近況|+級別 / 6:-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,3.99,base素材○,base素材○ / 地力上位 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,13:12,鳴門,10R,10,official_all,★★★☆☆,1-2-3 / 1-3-2 / 1-2-5 / 1-3-5 / 1-5-2 / 1-5-3,6.29,AI★★★★★,2-1-5 / 2-1-4 / 2-1-6 / 2-1-3 / 2-5-1 / 2-5-4,base土台◎ / 当地巧者 / 級別傾向強い / インやや強め,6.43,AI★★★★★,1-3-6 / 6-1-5 / 1-6-5 / 2-1-4 / 2-1-5 / 2-1-6,買い強め,"公式低評価AI検証 / 朝:base土台◎ / 当地巧者 / 級別傾向強い / インやや強め / base土台を強めに保持 / 直前:展示差あり / 展示タイム差を確認 / 気象安定 / 足:足差ややあり / 展示F:2,5注意 / 足:ST気配あり / チルト高:6:1 / 部品交換:1,2,4,6 / 足:1号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:0,4:-0.5,5:0,6:1 / 部品交換:1:ピストン,リング,ピストンリング,2:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,4:ピストン,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 直前差中で少し動かす / 隊形:1逃げ本線",2026-04-24 23:48:26 JST,"[""6.74"", ""6.84"", ""6.82"", ""6.74"", ""6.77"", ""6.67""]",1:2 / 2:6 / 3:5 / 4:2 / 5:4 / 6:1,曇,1.0,1.0,,,0.1,1:0.35 / 2:-0.33 / 3:-0.15 / 4:-0.09 / 5:-0.11 / 6:-0.01,1:A2 / A1 / A2 / A1 / 2:A1 / A1 / A1 / A1 / 3:B1 / A2 / A2 / A2 / 4:A2 / A2 / A2 / A2 / 5:A2 / A1 / A2 / A2 / 6:A2 / B1 / B1 / B1,1:丸岡正典 / 2:土屋智則 / 3:松田竜馬 / 4:松本博昭 / 5:武重雄介 / 6:廣瀬 凜,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-コース|-近況|+級別 / 5:-モータ|-コース|-近況|+級別 / 6:-当地|-モータ|-コース|+級別,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-コース|-近況|+級別 / 5:-モータ|-コース|-近況|+級別 / 6:-当地|-モータ|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,3,,4.58,base素材○,base素材○ / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,13:16,宮島,6R,6,official_all,★☆☆☆☆,5-2-6 / 5-6-2 / 5-2-1 / 5-6-1 / 5-1-2 / 5-1-6,5.12,AI★★★★★,5-6-4 / 5-6-3 / 5-6-2 / 5-6-1 / 5-4-6 / 5-4-3,base土台○ / 別格 / 地力上位 / 当地巧者 / 級別傾向強い,5.17,AI★★★★★,1-3-6 / 3-1-5 / 1-3-5 / 5-6-1 / 5-6-3 / 5-6-4,買い,"公式低評価AI検証 / 朝:base土台○ / 別格 / 地力上位 / 当地巧者 / 級別傾向強い / base土台をやや保持 / 直前:気象安定 / 展示F:4,5,6注意 / 足:ST気配あり / 部品交換:5,6 / ピット:1:+出足 / 2:+行き足 / 3:+行き足 / 6:+伸び|+出足 / 足:1号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:0,5:0,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / ピット:1:+出足 / 2:+行き足 / 3:+行き足 / 6:+伸び|+出足 / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 3攻め注意(相手寄り)",2026-04-24 23:48:26 JST,"[""6.71"", ""6.73"", ""6.68"", ""6.70"", ""6.68"", ""6.69""]",1:5 / 2:6 / 3:1 / 4:4 / 5:1 / 6:3,曇,2.0,2.0,,,0.08,1:0.35 / 2:-0.07 / 3:0.15 / 4:-0.01 / 5:-0.01 / 6:0.03,1:A1 / A1 / A1 / A1 / 2:A1 / A1 / A1 / A1 / 3:A1 / A1 / A1 / A1 / 4:A1 / A1 / A1 / A1 / 5:A1 / A1 / A1 / A1 / 6:A1 / A1 / A1 / A2,1:森高一真 / 2:古結 宏 / 3:君島秀三 / 4:松井 繁 / 5:白井英治 / 6:今垣光太,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:+勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+別格|+勝率|+当地|-モータ|-コース|-近況 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:+勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+別格|+勝率|+当地|-モータ|-コース|-近況 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,7.64,base素材◎,base素材◎ / 別格 / 地力上位 / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,13:22,平和島,6R,6,official_all,★★★☆☆,3-6-5 / 3-5-6 / 3-6-2 / 3-5-2 / 3-2-6 / 3-2-5,7.29,AI★★★★★,3-6-5 / 3-6-4 / 3-6-2 / 3-6-1 / 3-5-6 / 3-5-4,base土台○ / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 攻めやや注意,7.35,AI★★★★★,1-3-4 / 4-2-3 / 4-3-1 / 3-6-4 / 2-3-4 / 3-6-2,様子見,"公式低評価AI検証 / 朝:base土台○ / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 攻めやや注意 / base土台をやや保持 / 直前:展示F:6注意 / 足:ST気配あり / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:チルト:1:0,2:-0.5,3:-0.5,4:-0.5,5:0,6:0 / 部品交換:5:ピストン,リング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:4攻め注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.86"", ""6.85"", ""6.81"", ""6.85"", ""6.84"", ""6.82""]",1:6 / 2:4 / 3:1 / 4:4 / 5:3 / 6:2,曇,3.0,3.0,,,0.0,1:0.05 / 2:0.01 / 3:0.07 / 4:0.25 / 5:-0.12 / 6:-0.01,1:B1 / B1 / B1 / B1 / 2:B1 / B1 / B1 / B1 / 3:A1 / A1 / A1 / A1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:A1 / B1 / B1 / B1,1:小川広大 / 2:佐藤大騎 / 3:重野哲之 / 4:冨田秀幸 / 5:伊久間陽 / 6:井上遥妃,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,4.7,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-24 23:28:20 JST,,0
2026-04-24,13:27,児島,6R,6,official_all,★☆☆☆☆,4-2-6 / 4-6-2 / 4-2-3 / 4-6-3 / 4-3-2 / 4-3-6,5.91,AI★★★★★,2-6-5 / 2-6-4 / 2-6-1 / 2-6-3 / 2-5-6 / 2-5-4,base土台◎ / 当地巧者 / 級別傾向強い / インやや強め,6.02,AI★★★★★,1-5-6 / 5-1-6 / 1-5-2 / 2-6-5 / 2-5-6 / 2-6-1,買い強め,"公式低評価AI検証 / 朝:base土台◎ / 当地巧者 / 級別傾向強い / インやや強め / base土台を強めに保持 / 直前:展示差ややあり / 展示タイム差を確認 / 足:足差ややあり / 足:ST気配あり / 部品交換:1,2,6 / 足:5号艇足色良さげ / 整備:チルト:1:0,2:-0.5,3:0,4:-0.5,5:0,6:0 / 部品交換:1:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,2:ピストン,リング,ピストンリング,電気,電気一式,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:1逃げ本線 / 5一撃注意 / 開催:2日目でやや本命寄り",2026-04-24 23:48:26 JST,"[""6.71"", ""6.74"", ""6.76"", ""6.84"", ""6.78"", ""6.73""]",1:1 / 2:3 / 3:4 / 4:6 / 5:5 / 6:2,曇,3.0,3.0,,,0.0,1:0.27 / 2:-0.01 / 3:-0.11 / 4:-0.26 / 5:0.18 / 6:0.05,1:B1 / B1 / B1 / B1 / 2:A1 / A1 / A1 / A1 / 3:B1 / A2 / A2 / B1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:A2 / A1 / A2 / A1,1:小松卓司 / 2:石橋道友 / 3:星 栄爾 / 4:神田達也 / 5:井川大作 / 6:木翔,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|-当地|-モータ|-ST|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース / 6:+勝率|+当地|-モータ|-コース|+級別,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|-当地|-モータ|-ST|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース / 6:+勝率|+当地|-モータ|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,2,,4.84,base素材○,base素材○ / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,13:29,津,7R,7,official_all,★★★★☆,6-3-2 / 6-2-3 / 6-3-5 / 6-2-5 / 6-5-3 / 6-5-2,7.99,AI★★★★★,6-3-2 / 6-3-5 / 6-3-4 / 6-3-1 / 6-2-3 / 6-2-5,base土台○ / 地力上位 / 級別傾向強い / インやや強め,8.08,AI★★★★★,1-4-6 / 4-5-6 / 1-5-6 / 2-4-6 / 6-3-5 / 6-3-2,買い,"朝:base土台○ / 地力上位 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:展示差あり / 展示タイム差を確認 / 気象安定 / 足:足差ややあり / 展示F:6注意 / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:チルト:1:0,2:-0.5,3:-0.5,4:-0.5,5:0,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:1逃げ本線",2026-04-24 23:48:26 JST,"[""6.78"", ""6.80"", ""6.83"", ""6.82"", ""6.69"", ""6.66""]",1:3 / 2:4 / 3:6 / 4:5 / 5:2 / 6:1,曇,1.0,1.0,,,0.1,1:0.02 / 2:-0.10 / 3:-0.31 / 4:-0.01 / 5:-0.03 / 6:0.05,1:B1 / B1 / B1 / B1 / 2:A2 / A2 / A2 / A2 / 3:A1 / A1 / A2 / A2 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:A1 / A1 / A1 / A1,1:伊藤雄二 / 2:武富智亮 / 3:谷津幸宏 / 4:遠藤圭吾 / 5:松本庸平 / 6:吉田裕平,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+勝率|-モータ|-コース|+級別,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+勝率|-モータ|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,5.77,base素材○,base素材○ / 地力上位 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,13:33,福岡,3R,3,official_all,★★★★★,3-6-2 / 3-2-6 / 3-6-1 / 3-2-1 / 3-1-6 / 3-1-2,8.37,AI★★★★★,3-6-5 / 3-6-4 / 3-6-2 / 3-6-1 / 3-5-6 / 3-5-4,base土台◎ / 別格 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒,8.41,AI★★★★★,1-4-3 / 4-3-6 / 3-6-4 / 6-4-3 / 2-4-3 / 3-6-2,様子見,"朝:base土台◎ / 別格 / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒 / base土台を強めに保持 / 直前:展示差あり / 展示タイム差を確認 / 気象荒れ気味 / 波高5cm / 足:足差あり / 足:ST気配あり / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:チルト:1:0,2:0,3:0,4:-0.5,5:-0.5,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差大で直前重視 / 隊形:4攻め注意",2026-04-24 23:48:26 JST,"[""6.83"", ""6.86"", ""6.76"", ""6.79"", ""6.96"", ""6.89""]",1:3 / 2:4 / 3:1 / 4:2 / 5:6 / 6:5,晴,5.0,5.0,,,-0.2,1:-0.14 / 2:-0.22 / 3:0.24 / 4:0.40 / 5:-0.40 / 6:-0.10,1:B1 / B1 / B1 / B1 / 2:B1 / B1 / B1 / B1 / 3:A1 / A1 / A1 / A1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:B1 / B1 / B1 / B1,1:池本輝明 / 2:板倉敦史 / 3:篠崎元志 / 4:中野和裕 / 5:川合理司 / 6:中島友和,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース / 3:+別格|-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース / 3:+別格|-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,5,,3.84,base素材○,base素材○ / 別格 / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-24 23:28:20 JST,,0
